Time(sec),Diff Intensity
47.6333333333,0
47.6666666667,0
47.7,0
47.7333333333,0
47.7666666667,0
47.8,0
47.8333333333,0
47.8666666667,0
47.9,0
47.9333333333,0
47.9666666667,0
48,0
48.0333333333,0
48.0666666667,0
48.1,0
48.1333333333,0
48.1666666667,0
48.2,0
48.2333333333,0
48.2666666667,0
48.3,0
48.3333333333,0
48.3666666667,0
48.4,0
48.4333333333,0
48.4666666667,0
48.5,0
48.5333333333,0
48.5666666667,0
48.6,0
48.6333333333,0
48.6666666667,0
48.7,0
48.7333333333,0
48.7666666667,0
48.8,0
48.8333333333,0
48.8666666667,0
48.9,0
48.9333333333,0
48.9666666667,0
49,0
49.0333333333,0
49.0666666667,0
49.1,0
49.1333333333,0
49.1666666667,0
49.2,0
49.2333333333,0
49.2666666667,0
49.3,0
49.3333333333,0
49.3666666667,0
49.4,0
49.4333333333,0
49.4666666667,0
49.5,0
49.5333333333,0
49.5666666667,0
49.6,0
49.6333333333,0
49.6666666667,0
49.7,0
49.7333333333,0
49.7666666667,0
49.8,0
49.8333333333,0
49.8666666667,0
49.9,0
49.9333333333,0
49.9666666667,0
50,0
50.0333333333,0
50.0666666667,0
50.1,0
50.1333333333,0
50.1666666667,0
50.2,0
50.2333333333,0
50.2666666667,0
50.3,0
50.3333333333,0
50.3666666667,0
50.4,0
50.4333333333,0
50.4666666667,0
50.5,0
50.5333333333,0
50.5666666667,0
50.6,0
50.6333333333,0
50.6666666667,0
50.7,0
50.7333333333,0
50.7666666667,0
50.8,0
50.8333333333,0
50.8666666667,0
50.9,0
50.9333333333,0
50.9666666667,0
51,0
51.0333333333,0
51.0666666667,0
51.1,0
51.1333333333,0
51.1666666667,0
51.2,0
51.2333333333,0
51.2666666667,0
51.3,0
51.3333333333,0
51.3666666667,0
51.4,0
51.4333333333,0
51.4666666667,0
51.5,0
51.5333333333,0
51.5666666667,0
51.6,0
51.6333333333,0
51.6666666667,-0.00112
51.7,-0.00111
51.7333333333,-0.00112
51.7666666667,-0.00111
51.8,-0.00112
51.8333333333,-0.00111
51.8666666667,-0.00112
51.9,-0.00111
51.9333333333,-0.00112
51.9666666667,-0.00111
52,-0.00112
52.0333333333,-0.00111
52.0666666667,-0.00112
52.1,-0.00111
52.1333333333,-0.00112
52.1666666667,-0.00111
52.2,-0.00112
52.2333333333,-0.00111
52.2666666667,-0.00112
52.3,-0.00111
52.3333333333,-0.00111
52.3666666667,-0.00112
52.4,-0.00111
52.4333333333,-0.00112
52.4666666667,-0.00111
52.5,-0.00112
52.5333333333,-0.00111
52.5666666667,-0.00112
52.6,-0.00111
52.6333333333,-0.00112
52.6666666667,-0.00111
52.7,-0.00112
52.7333333333,-0.00111
52.7666666667,-0.00112
52.8,-0.00111
52.8333333333,-0.00112
52.8666666667,-0.00111
52.9,-0.00112
52.9333333333,-0.00111
52.9666666667,-0.00112
53,-0.00111
53.0333333333,-0.00112
53.0666666667,-0.00111
53.1,-0.00112
53.1333333333,-0.00111
53.1666666667,-0.00112
53.2,-0.00111
53.2333333333,-0.00112
53.2666666667,-0.00111
53.3,-0.00111
53.3333333333,-0.00112
53.3666666667,-0.00111
53.4,-0.00112
53.4333333333,-0.00111
53.4666666667,-0.00112
53.5,-0.00111
53.5333333333,-0.00112
53.5666666667,-0.00111
53.6,-0.00112
53.6333333333,-0.00111
53.6666666667,-0.00112
53.7,-0.00111
53.7333333333,-0.00112
53.7666666667,-0.00111
53.8,-0.00112
53.8333333333,-0.00111
53.8666666667,-0.00112
53.9,-0.00111
53.9333333333,-0.00112
53.9666666667,-0.00111
54,-0.00112
54.0333333333,-0.00111
54.0666666667,-0.00112
54.1,-0.00111
54.1333333333,-0.00112
54.1666666667,-0.00111
54.2,-0.00112
54.2333333333,-0.00111
54.2666666667,-0.00111
54.3,-0.00112
54.3333333333,-0.00111
54.3666666667,-0.00112
54.4,-0.00111
54.4333333333,-0.00112
54.4666666667,-0.00111
54.5,-0.00112
54.5333333333,-0.00111
54.5666666667,-0.00112
54.6,-0.00111
54.6333333333,-0.00112
54.6666666667,-0.00111
54.7,-0.00112
54.7333333333,-0.00111
54.7666666667,-0.00112
54.8,-0.00111
54.8333333333,-0.00112
54.8666666667,-0.00111
54.9,-0.00112
54.9333333333,-0.00111
54.9666666667,-0.00112
55,-0.00111
55.0333333333,-0.00112
55.0666666667,-0.00111
55.1,-0.00112
55.1333333333,-0.00111
55.1666666667,-0.00112
55.2,-0.00111
55.2333333333,-0.00111
55.2666666667,-0.00112
55.3,-0.00111
55.3333333333,-0.00112
55.3666666667,-0.00111
55.4,-0.00112
55.4333333333,-0.00111
55.4666666667,-0.00112
55.5,-0.00111
55.5333333333,-0.00112
55.5666666667,-0.00111
55.6,-0.00112
55.6333333333,-0.00111
55.6666666667,-0.00112
55.7,-0.00111
55.7333333333,-0.00112
55.7666666667,-0.00111
55.8,-0.00112
55.8333333333,-0.00111
55.8666666667,-0.00112
55.9,-0.00111
55.9333333333,-0.00112
55.9666666667,-0.00111
56,-0.00112
56.0333333333,-0.00111
56.0666666667,-0.00112
56.1,-0.00111
56.1333333333,-0.00112
56.1666666667,-0.00111
56.2,-0.00111
56.2333333333,-0.00112
56.2666666667,-0.00111
56.3,-0.00112
56.3333333333,-0.00111
56.3666666667,-0.00112
56.4,-0.00111
56.4333333333,-0.00112
56.4666666667,-0.00111
56.5,-0.00112
56.5333333333,-0.00111
56.5666666667,-0.00112
56.6,-0.00111
56.6333333333,-0.00112
56.6666666667,-0.00111
56.7,-0.00112
56.7333333333,-0.00111
56.7666666667,-0.00112
56.8,-0.00111
56.8333333333,-0.00112
56.8666666667,-0.00111
56.9,-0.00112
56.9333333333,-0.00111
56.9666666667,-0.00112
57,-0.00111
57.0333333333,-0.00112
57.0666666667,-0.00111
57.1,-0.00111
57.1333333333,-0.00112
57.1666666667,-0.00111
57.2,-0.00112
57.2333333333,-0.00111
57.2666666667,-0.00112
57.3,-0.00111
57.3333333333,-0.00112
57.3666666667,-0.00111
57.4,-0.00112
57.4333333333,-0.00111
57.4666666667,-0.00112
57.5,-0.00111
57.5333333333,-0.00112
57.5666666667,-0.00111
57.6,-0.00112
57.6333333333,-0.00111
57.6666666667,-0.00112
57.7,-0.00111
57.7333333333,-0.00112
57.7666666667,-0.00111
57.8,-0.00112
57.8333333333,-0.00111
57.8666666667,-0.00112
57.9,-0.00111
57.9333333333,-0.00112
57.9666666667,-0.00111
58,-0.00112
58.0333333333,-0.00111
58.0666666667,-0.00111
58.1,-0.00112
58.1333333333,-0.00111
58.1666666667,-0.00112
58.2,-0.00111
58.2333333333,-0.00112
58.2666666667,-0.00111
58.3,-0.00112
58.3333333333,-0.00111
58.3666666667,-0.00112
58.4,-0.00111
58.4333333333,-0.00112
58.4666666667,-0.00111
58.5,-0.00112
58.5333333333,-0.00111
58.5666666667,-0.00112
58.6,-0.00111
58.6333333333,-0.00112
58.6666666667,-0.00111
58.7,-0.00112
58.7333333333,-0.00111
58.7666666667,-0.00112
58.8,-0.00111
58.8333333333,-0.00112
58.8666666667,-0.00111
58.9,-0.00112
58.9333333333,-0.00111
58.9666666667,-0.00112
59,-0.00111
59.0333333333,-0.00111
59.0666666667,-0.00112
59.1,-0.00111
59.1333333333,-0.00112
59.1666666667,-0.00111
59.2,-0.00112
59.2333333333,-0.00111
59.2666666667,-0.00112
59.3,-0.00111
59.3333333333,-0.00112
59.3666666667,-0.00111
59.4,-0.00112
59.4333333333,-0.00111
59.4666666667,-0.00112
59.5,-0.00111
59.5333333333,-0.00112
59.5666666667,-0.00111
59.6,-0.00112
59.6333333333,-0.00111
59.6666666667,-0.00112
59.7,-0.00111
59.7333333333,-0.00112
59.7666666667,-0.00111
59.8,-0.00112
59.8333333333,-0.00111
59.8666666667,-0.00112
59.9,-0.00111
59.9333333333,-0.00112
59.9666666667,-0.00111
60,-0.00111
60.0333333333,-0.00112
60.0666666667,-0.00111
60.1,-0.00112
60.1333333333,-0.00111
60.1666666667,-0.00112
60.2,-0.00111
60.2333333333,-0.00112
60.2666666667,-0.00111
60.3,-0.00112
60.3333333333,-0.00111
60.3666666667,-0.00112
60.4,-0.00111
60.4333333333,-0.00112
60.4666666667,-0.00111
60.5,-0.00112
60.5333333333,-0.00111
60.5666666667,-0.00112
60.6,-0.00111
60.6333333333,-0.00112
60.6666666667,-0.00111
60.7,-0.00112
60.7333333333,-0.00111
60.7666666667,-0.00112
60.8,-0.00111
60.8333333333,-0.00112
60.8666666667,-0.00111
60.9,-0.00112
60.9333333333,-0.00111
60.9666666667,-0.00111
61,-0.00112
61.0333333333,-0.00111
61.0666666667,-0.00112
61.1,-0.00111
61.1333333333,-0.00112
61.1666666667,-0.00111
61.2,-0.00112
61.2333333333,-0.00111
61.2666666667,-0.00112
61.3,-0.00111
61.3333333333,-0.00112
61.3666666667,-0.00111
61.4,-0.00112
61.4333333333,-0.00111
61.4666666667,-0.00112
61.5,-0.00111
61.5333333333,-0.00112
61.5666666667,-0.00111
61.6,-0.00112
61.6333333333,0
61.6666666667,0.0027
61.7,0.00269
61.7333333333,0.00269
61.7666666667,0.0027
61.8,0.00269
61.8333333333,0.00269
61.8666666667,0.0027
61.9,0.00269
61.9333333333,0.0027
61.9666666667,0.00269
62,0.00269
62.0333333333,0.0027
62.0666666667,0.00269
62.1,0.00269
62.1333333333,0.0027
62.1666666667,0.00269
62.2,0.00269
62.2333333333,0.0027
62.2666666667,0.00269
62.3,0.0027
62.3333333333,0.00269
62.3666666667,0.00269
62.4,0.0027
62.4333333333,0.00269
62.4666666667,0.00269
62.5,0.0027
62.5333333333,0.00269
62.5666666667,0.00269
62.6,0.0027
62.6333333333,0.00269
62.6666666667,0.0027
62.7,0.00269
62.7333333333,0.00269
62.7666666667,0.0027
62.8,0.00269
62.8333333333,0.00269
62.8666666667,0.0027
62.9,0.00269
62.9333333333,0.00269
62.9666666667,0.0027
63,0.00269
63.0333333333,0.00269
63.0666666667,0.0027
63.1,0.00269
63.1333333333,0.0027
63.1666666667,0.00269
63.2,0.00269
63.2333333333,0.0027
63.2666666667,0.00269
63.3,0.00269
63.3333333333,0.0027
63.3666666667,0.00269
63.4,0.00269
63.4333333333,0.0027
63.4666666667,0.00269
63.5,0.0027
63.5333333333,0.00269
63.5666666667,0.00269
63.6,0.0027
63.6333333333,0.00269
63.6666666667,0.00269
63.7,0.0027
63.7333333333,0.00269
63.7666666667,0.00269
63.8,0.0027
63.8333333333,0.00269
63.8666666667,0.00269
63.9,0.0027
63.9333333333,0.00269
63.9666666667,0.0027
64,0.00269
64.0333333333,0.00269
64.0666666667,0.0027
64.1,0.00269
64.1333333333,0.00269
64.1666666667,0.0027
64.2,0.00269
64.2333333333,0.00269
64.2666666667,0.0027
64.3,0.00269
64.3333333333,0.0027
64.3666666667,0.00269
64.4,0.00269
64.4333333333,0.0027
64.4666666667,0.00269
64.5,0.00269
64.5333333333,0.0027
64.5666666667,0.00269
64.6,0.00269
64.6333333333,0.0027
64.6666666667,0.00269
64.7,0.00269
64.7333333333,0.0027
64.7666666667,0.00269
64.8,0.0027
64.8333333333,0.00269
64.8666666667,0.00269
64.9,0.0027
64.9333333333,0.00269
64.9666666667,0
65,0.00337
65.0333333333,0.00336
65.0666666667,0.00337
65.1,0.00337
65.1333333333,0.00337
65.1666666667,0.00336
65.2,0.00337
65.2333333333,0.00337
65.2666666667,0.00336
65.3,0.00337
65.3333333333,0.00337
65.3666666667,0.00336
65.4,0.00337
65.4333333333,0.00337
65.4666666667,0.00337
65.5,0.00336
65.5333333333,0.00337
65.5666666667,0.00337
65.6,0.00336
65.6333333333,0.00337
65.6666666667,0.00337
65.7,0.00336
65.7333333333,0.00337
65.7666666667,0.00337
65.8,0.00337
65.8333333333,0.00336
65.8666666667,0.00337
65.9,0.00337
65.9333333333,0.00336
65.9666666667,0.00337
66,0.00337
66.0333333333,0.00336
66.0666666667,0.00337
66.1,0.00337
66.1333333333,0.00337
66.1666666667,0.00336
66.2,0.00337
66.2333333333,0.00337
66.2666666667,0.00336
66.3,0.00337
66.3333333333,0.00337
66.3666666667,0.00336
66.4,0.00337
66.4333333333,0.00337
66.4666666667,0.00337
66.5,0.00336
66.5333333333,0.00337
66.5666666667,0.00337
66.6,0.00336
66.6333333333,0.00337
66.6666666667,0.00337
66.7,0.00336
66.7333333333,0.00337
66.7666666667,0.00337
66.8,0.00337
66.8333333333,0.00336
66.8666666667,0.00337
66.9,0.00337
66.9333333333,0.00336
66.9666666667,0.00337
67,0.00337
67.0333333333,0.00336
67.0666666667,0.00337
67.1,0.00337
67.1333333333,0.00337
67.1666666667,0.00336
67.2,0.00337
67.2333333333,0.00337
67.2666666667,0.00336
67.3,0.00337
67.3333333333,0.00337
67.3666666667,0.00336
67.4,0.00337
67.4333333333,0.00337
67.4666666667,0.00337
67.5,0.00336
67.5333333333,0.00337
67.5666666667,0.00337
67.6,0.00336
67.6333333333,0.00337
67.6666666667,0.00337
67.7,0.00336
67.7333333333,0.00337
67.7666666667,0.00337
67.8,0.00337
67.8333333333,0.00336
67.8666666667,0.00337
67.9,0.00337
67.9333333333,0.00336
67.9666666667,0.00337
68,0.00337
68.0333333333,0.00336
68.0666666667,0.00337
68.1,0.00337
68.1333333333,0.00337
68.1666666667,0.00336
68.2,0.00337
68.2333333333,0.00337
68.2666666667,0.00336
68.3,0
68.3333333333,-0.00201
68.3666666667,-0.00201
68.4,-0.00201
68.4333333333,-0.00201
68.4666666667,-0.00201
68.5,-0.00201
68.5333333333,-0.00201
68.5666666667,-0.00201
68.6,-0.00201
68.6333333333,-0.00201
68.6666666667,-0.00201
68.7,-0.00201
68.7333333333,-0.00201
68.7666666667,-0.00201
68.8,-0.00201
68.8333333333,-0.00201
68.8666666667,-0.00201
68.9,-0.00201
68.9333333333,-0.00201
68.9666666667,-0.00201
69,-0.00201
69.0333333333,-0.00201
69.0666666667,-0.00201
69.1,-0.00201
69.1333333333,-0.00201
69.1666666667,-0.00201
69.2,-0.00201
69.2333333333,-0.00201
69.2666666667,-0.00201
69.3,-0.00201
69.3333333333,-0.00201
69.3666666667,-0.00201
69.4,-0.00201
69.4333333333,-0.00201
69.4666666667,-0.00201
69.5,-0.00201
69.5333333333,-0.00201
69.5666666667,-0.00201
69.6,-0.00201
69.6333333333,-0.00201
69.6666666667,-0.00201
69.7,-0.00201
69.7333333333,-0.00201
69.7666666667,-0.00201
69.8,-0.00201
69.8333333333,-0.00201
69.8666666667,-0.00201
69.9,-0.00201
69.9333333333,-0.00201
69.9666666667,-0.00201
70,-0.00201
70.0333333333,-0.00201
70.0666666667,-0.00201
70.1,-0.00201
70.1333333333,-0.00201
70.1666666667,-0.00201
70.2,-0.00201
70.2333333333,-0.00201
70.2666666667,-0.00201
70.3,-0.00201
70.3333333333,-0.00201
70.3666666667,-0.00201
70.4,-0.00201
70.4333333333,-0.00201
70.4666666667,-0.00201
70.5,-0.00201
70.5333333333,-0.00201
70.5666666667,-0.00201
70.6,-0.00201
70.6333333333,-0.00201
70.6666666667,-0.00201
70.7,-0.00201
70.7333333333,-0.00201
70.7666666667,-0.00201
70.8,-0.00201
70.8333333333,-0.00201
70.8666666667,-0.00201
70.9,-0.00201
70.9333333333,-0.00201
70.9666666667,-0.00201
71,-0.00201
71.0333333333,-0.00201
71.0666666667,-0.00201
71.1,-0.00201
71.1333333333,-0.00201
71.1666666667,-0.00201
71.2,-0.00201
71.2333333333,-0.00201
71.2666666667,-0.00201
71.3,-0.00201
71.3333333333,-0.00201
71.3666666667,-0.00201
71.4,-0.00201
71.4333333333,-0.00201
71.4666666667,-0.00201
71.5,-0.00201
71.5333333333,-0.00201
71.5666666667,-0.00201
71.6,-0.00201
71.6333333333,-0.00201
71.6666666667,-0.00201
71.7,-0.00201
71.7333333333,-0.00201
71.7666666667,-0.00201
71.8,-0.00201
71.8333333333,-0.00201
71.8666666667,-0.00201
71.9,-0.00201
71.9333333333,-0.00201
71.9666666667,-0.00201
72,-0.00201
72.0333333333,-0.00201
72.0666666667,-0.00201
72.1,-0.00201
72.1333333333,-0.00201
72.1666666667,-0.00201
72.2,-0.00201
72.2333333333,-0.00201
72.2666666667,-0.00201
72.3,-0.00201
72.3333333333,-0.00201
72.3666666667,-0.00201
72.4,-0.00201
72.4333333333,-0.00201
72.4666666667,-0.00201
72.5,-0.00201
72.5333333333,-0.00201
72.5666666667,-0.00201
72.6,-0.00201
72.6333333333,-0.00201
72.6666666667,-0.00201
72.7,-0.00201
72.7333333333,-0.00201
72.7666666667,-0.00201
72.8,-0.00201
72.8333333333,-0.00201
72.8666666667,-0.00201
72.9,-0.00201
72.9333333333,-0.00201
72.9666666667,-0.00201
73,-0.00201
73.0333333333,-0.00201
73.0666666667,-0.00201
73.1,-0.00201
73.1333333333,-0.00201
73.1666666667,-0.00201
73.2,-0.00201
73.2333333333,-0.00201
73.2666666667,-0.00201
73.3,-0.00201
73.3333333333,-0.00201
73.3666666667,-0.00201
73.4,-0.00201
73.4333333333,-0.00201
73.4666666667,-0.00201
73.5,-0.00201
73.5333333333,-0.00201
73.5666666667,-0.00201
73.6,-0.00201
73.6333333333,-0.00201
73.6666666667,-0.00201
73.7,-0.00201
73.7333333333,-0.00201
73.7666666667,-0.00201
73.8,-0.00201
73.8333333333,-0.00202
73.8666666667,-0.00201
73.9,-0.00201
73.9333333333,-0.00201
73.9666666667,-0.00201
74,-0.00201
74.0333333333,-0.00201
74.0666666667,-0.00201
74.1,-0.00201
74.1333333333,-0.00201
74.1666666667,-0.00201
74.2,-0.00201
74.2333333333,-0.00201
74.2666666667,-0.00201
74.3,-0.00201
74.3333333333,-0.00201
74.3666666667,-0.00201
74.4,-0.00201
74.4333333333,-0.00201
74.4666666667,-0.00201
74.5,-0.00201
74.5333333333,-0.00201
74.5666666667,-0.00201
74.6,-0.00201
74.6333333333,-0.00201
74.6666666667,-0.00201
74.7,-0.00201
74.7333333333,-0.00201
74.7666666667,-0.00201
74.8,-0.00201
74.8333333333,-0.00201
74.8666666667,-0.00201
74.9,-0.00201
74.9333333333,-0.00201
74.9666666667,0
75,-0.00067
75.0333333333,-0.00067
75.0666666667,-0.00068
75.1,-0.00067
75.1333333333,-0.00067
75.1666666667,-0.00068
75.2,-0.00067
75.2333333333,-0.00067
75.2666666667,-0.00068
75.3,-0.00067
75.3333333333,-0.00067
75.3666666667,-0.00068
75.4,-0.00067
75.4333333333,-0.00067
75.4666666667,-0.00068
75.5,-0.00067
75.5333333333,-0.00067
75.5666666667,-0.00068
75.6,-0.00067
75.6333333333,-0.00067
75.6666666667,-0.00068
75.7,-0.00067
75.7333333333,-0.00067
75.7666666667,-0.00068
75.8,-0.00067
75.8333333333,-0.00068
75.8666666667,-0.00067
75.9,-0.00067
75.9333333333,-0.00068
75.9666666667,-0.00067
76,-0.00067
76.0333333333,-0.00068
76.0666666667,-0.00067
76.1,-0.00067
76.1333333333,-0.00068
76.1666666667,-0.00067
76.2,-0.00067
76.2333333333,-0.00068
76.2666666667,-0.00067
76.3,-0.00067
76.3333333333,-0.00068
76.3666666667,-0.00067
76.4,-0.00067
76.4333333333,-0.00068
76.4666666667,-0.00067
76.5,-0.00067
76.5333333333,-0.00068
76.5666666667,-0.00067
76.6,-0.00067
76.6333333333,-0.00068
76.6666666667,-0.00067
76.7,-0.00067
76.7333333333,-0.00068
76.7666666667,-0.00067
76.8,-0.00067
76.8333333333,-0.00068
76.8666666667,-0.00067
76.9,-0.00067
76.9333333333,-0.00068
76.9666666667,-0.00067
77,-0.00067
77.0333333333,-0.00068
77.0666666667,-0.00067
77.1,-0.00067
77.1333333333,-0.00068
77.1666666667,-0.00067
77.2,-0.00067
77.2333333333,-0.00068
77.2666666667,-0.00067
77.3,-0.00067
77.3333333333,-0.00068
77.3666666667,-0.00067
77.4,-0.00067
77.4333333333,-0.00068
77.4666666667,-0.00067
77.5,-0.00068
77.5333333333,-0.00067
77.5666666667,-0.00067
77.6,-0.00068
77.6333333333,-0.00067
77.6666666667,-0.00067
77.7,-0.00068
77.7333333333,-0.00067
77.7666666667,-0.00067
77.8,-0.00068
77.8333333333,-0.00067
77.8666666667,-0.00067
77.9,-0.00068
77.9333333333,-0.00067
77.9666666667,-0.00067
78,-0.00068
78.0333333333,-0.00067
78.0666666667,-0.00067
78.1,-0.00068
78.1333333333,-0.00067
78.1666666667,-0.00067
78.2,-0.00068
78.2333333333,-0.00067
78.2666666667,-0.00067
78.3,0
78.3333333333,-0.00027
78.3666666667,-0.00027
78.4,-0.00027
78.4333333333,-0.00026
78.4666666667,-0.00027
78.5,-0.00027
78.5333333333,-0.00027
78.5666666667,-0.00027
78.6,-0.00026
78.6333333333,-0.00027
78.6666666667,-0.00027
78.7,-0.00027
78.7333333333,-0.00026
78.7666666667,-0.00027
78.8,-0.00027
78.8333333333,-0.00027
78.8666666667,-0.00026
78.9,-0.00027
78.9333333333,-0.00027
78.9666666667,-0.00027
79,-0.00027
79.0333333333,-0.00026
79.0666666667,-0.00027
79.1,-0.00027
79.1333333333,-0.00027
79.1666666667,-0.00026
79.2,-0.00027
79.2333333333,-0.00027
79.2666666667,-0.00027
79.3,-0.00027
79.3333333333,-0.00026
79.3666666667,-0.00027
79.4,-0.00027
79.4333333333,-0.00027
79.4666666667,-0.00026
79.5,-0.00027
79.5333333333,-0.00027
79.5666666667,-0.00027
79.6,-0.00027
79.6333333333,-0.00026
79.6666666667,-0.00027
79.7,-0.00027
79.7333333333,-0.00027
79.7666666667,-0.00026
79.8,-0.00027
79.8333333333,-0.00027
79.8666666667,-0.00027
79.9,-0.00026
79.9333333333,-0.00027
79.9666666667,-0.00027
80,-0.00027
80.0333333333,-0.00027
80.0666666667,-0.00026
80.1,-0.00027
80.1333333333,-0.00027
80.1666666667,-0.00027
80.2,-0.00026
80.2333333333,-0.00027
80.2666666667,-0.00027
80.3,-0.00027
80.3333333333,-0.00027
80.3666666667,-0.00026
80.4,-0.00027
80.4333333333,-0.00027
80.4666666667,-0.00027
80.5,-0.00026
80.5333333333,-0.00027
80.5666666667,-0.00027
80.6,-0.00027
80.6333333333,-0.00026
80.6666666667,-0.00027
80.7,-0.00027
80.7333333333,-0.00027
80.7666666667,-0.00027
80.8,-0.00026
80.8333333333,-0.00027
80.8666666667,-0.00027
80.9,-0.00027
80.9333333333,-0.00026
80.9666666667,-0.00027
81,-0.00027
81.0333333333,-0.00027
81.0666666667,-0.00027
81.1,-0.00026
81.1333333333,-0.00027
81.1666666667,-0.00027
81.2,-0.00027
81.2333333333,-0.00026
81.2666666667,-0.00027
81.3,-0.00027
81.3333333333,-0.00027
81.3666666667,-0.00027
81.4,-0.00026
81.4333333333,-0.00027
81.4666666667,-0.00027
81.5,-0.00027
81.5333333333,-0.00026
81.5666666667,-0.00027
81.6,-0.00027
81.6333333333,-0.00027
81.6666666667,-0.00026
81.7,-0.00027
81.7333333333,-0.00027
81.7666666667,-0.00027
81.8,-0.00027
81.8333333333,-0.00026
81.8666666667,-0.00027
81.9,-0.00027
81.9333333333,-0.00027
81.9666666667,-0.00026
82,-0.00027
82.0333333333,-0.00027
82.0666666667,-0.00027
82.1,-0.00027
82.1333333333,-0.00026
82.1666666667,-0.00027
82.2,-0.00027
82.2333333333,-0.00027
82.2666666667,-0.00026
82.3,-0.00027
82.3333333333,-0.00027
82.3666666667,-0.00027
82.4,-0.00027
82.4333333333,-0.00026
82.4666666667,-0.00027
82.5,-0.00027
82.5333333333,-0.00027
82.5666666667,-0.00026
82.6,-0.00027
82.6333333333,-0.00027
82.6666666667,-0.00027
82.7,-0.00026
82.7333333333,-0.00027
82.7666666667,-0.00027
82.8,-0.00027
82.8333333333,-0.00027
82.8666666667,-0.00026
82.9,-0.00027
82.9333333333,-0.00027
82.9666666667,-0.00027
83,-0.00026
83.0333333333,-0.00027
83.0666666667,-0.00027
83.1,-0.00027
83.1333333333,-0.00027
83.1666666667,-0.00026
83.2,-0.00027
83.2333333333,-0.00027
83.2666666667,-0.00027
83.3,-0.00026
83.3333333333,-0.00027
83.3666666667,-0.00027
83.4,-0.00027
83.4333333333,-0.00026
83.4666666667,-0.00027
83.5,-0.00027
83.5333333333,-0.00027
83.5666666667,-0.00027
83.6,-0.00026
83.6333333333,-0.00027
83.6666666667,-0.00027
83.7,-0.00027
83.7333333333,-0.00026
83.7666666667,-0.00027
83.8,-0.00027
83.8333333333,-0.00027
83.8666666667,-0.00027
83.9,-0.00026
83.9333333333,-0.00027
83.9666666667,-0.00027
84,-0.00027
84.0333333333,-0.00026
84.0666666667,-0.00027
84.1,-0.00027
84.1333333333,-0.00027
84.1666666667,-0.00027
84.2,-0.00026
84.2333333333,-0.00027
84.2666666667,-0.00027
84.3,-0.00027
84.3333333333,-0.00026
84.3666666667,-0.00027
84.4,-0.00027
84.4333333333,-0.00027
84.4666666667,-0.00026
84.5,-0.00027
84.5333333333,-0.00027
84.5666666667,-0.00027
84.6,-0.00027
84.6333333333,-0.00026
84.6666666667,-0.00027
84.7,-0.00027
84.7333333333,-0.00027
84.7666666667,-0.00026
84.8,-0.00027
84.8333333333,-0.00027
84.8666666667,-0.00027
84.9,-0.00027
84.9333333333,-0.00026
84.9666666667,-0.00027
85,-0.00027
85.0333333333,-0.00027
85.0666666667,-0.00026
85.1,-0.00027
85.1333333333,-0.00027
85.1666666667,-0.00027
85.2,-0.00027
85.2333333333,-0.00026
85.2666666667,-0.00027
85.3,-0.00027
85.3333333333,-0.00027
85.3666666667,-0.00026
85.4,-0.00027
85.4333333333,-0.00027
85.4666666667,-0.00027
85.5,-0.00026
85.5333333333,-0.00027
85.5666666667,-0.00027
85.6,-0.00027
85.6333333333,-0.00027
85.6666666667,-0.00026
85.7,-0.00027
85.7333333333,-0.00027
85.7666666667,-0.00027
85.8,-0.00026
85.8333333333,-0.00027
85.8666666667,-0.00027
85.9,-0.00027
85.9333333333,-0.00027
85.9666666667,-0.00026
86,-0.00027
86.0333333333,-0.00027
86.0666666667,-0.00027
86.1,-0.00026
86.1333333333,-0.00027
86.1666666667,-0.00027
86.2,-0.00027
86.2333333333,-0.00026
86.2666666667,-0.00027
86.3,-0.00027
86.3333333333,-0.00027
86.3666666667,-0.00027
86.4,-0.00026
86.4333333333,-0.00027
86.4666666667,-0.00027
86.5,-0.00027
86.5333333333,-0.00026
86.5666666667,-0.00027
86.6,-0.00027
86.6333333333,0
86.6666666667,0.00269
86.7,0.0027
86.7333333333,0.00269
86.7666666667,0.00269
86.8,0.0027
86.8333333333,0.00269
86.8666666667,0.0027
86.9,0.00269
86.9333333333,0.00269
86.9666666667,0.0027
87,0.00269
87.0333333333,0.00269
87.0666666667,0.0027
87.1,0.00269
87.1333333333,0.00269
87.1666666667,0.0027
87.2,0.00269
87.2333333333,0.00269
87.2666666667,0.0027
87.3,0.00269
87.3333333333,0.0027
87.3666666667,0.00269
87.4,0.00269
87.4333333333,0.0027
87.4666666667,0.00269
87.5,0.00269
87.5333333333,0.0027
87.5666666667,0.00269
87.6,0.00269
87.6333333333,0.0027
87.6666666667,0.00269
87.7,0.0027
87.7333333333,0.00269
87.7666666667,0.00269
87.8,0.0027
87.8333333333,0.00269
87.8666666667,0.00269
87.9,0.0027
87.9333333333,0.00269
87.9666666667,0.00269
88,0.0027
88.0333333333,0.00269
88.0666666667,0.00269
88.1,0.0027
88.1333333333,0.00269
88.1666666667,0.0027
88.2,0.00269
88.2333333333,0.00269
88.2666666667,0.0027
88.3,0.00269
88.3333333333,0.00269
88.3666666667,0.0027
88.4,0.00269
88.4333333333,0.00269
88.4666666667,0.0027
88.5,0.00269
88.5333333333,0.0027
88.5666666667,0.00269
88.6,0.00269
88.6333333333,0.0027
88.6666666667,0.00269
88.7,0.00269
88.7333333333,0.0027
88.7666666667,0.00269
88.8,0.00269
